ID,SPECIES_CODE,SPECIES_NAME,CURRENT_SPECIES_NAME,POPULATION,PREFERRED_COMMON_NAMES,PROJECT_CODE,OBSERVATION_FOREIGN_ID,GDA94_ZONE_55_EASTINGNORTHING,LONGITUDE,LATITUDE,EASTING,NORTHING,POSITION_ACCURACY,LOCATION_DESC,OBSERVER_NAMES,OBSERVATION_DATE,DATE_ACCURACY,OBSERVATION_TYPE,OBSERVATION_TYPE_QUALIFIER,OBSERVATION_STATE,OBSERVATION_STATE_QUALIFIER,RECORD_STATUS,NOTES,PRIMARY_IDENTIFIER
1692765,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587687 5269776),148.07094,-42.71951,587687,5269776,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692766,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587687 5269765),148.07094,-42.71961,587687,5269765,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692767,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-20,POINT (587688 5269778),148.07095,-42.7195,587688,5269778,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692768,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-19,POINT (587689 5269771),148.07097,-42.71956,587689,5269771,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,No recent use,
1692769,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587689 5269761),148.07097,-42.71965,587689,5269761,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692770,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-09,POINT (587690 5269798),148.07097,-42.71932,587690,5269798,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692771,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-08,POINT (587690 5269796),148.07097,-42.71933,587690,5269796,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Fresh guano,
1692772,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-06,POINT (587691 5269795),148.07099,-42.71934,587691,5269795,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Fresh guano,
1692773,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587692 5269804),148.071,-42.71926,587692,5269804,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692774,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587693 5269775),148.07101,-42.71952,587693,5269775,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692775,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587693 5269767),148.07102,-42.71959,587693,5269767,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692776,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587912 5287012),148.07102,-42.56429,587912,5287012,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692777,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587914 5287166),148.07102,-42.56291,587914,5287166,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692778,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587694 5269782),148.07102,-42.71946,587694,5269782,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692779,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-11,POINT (587694 5269778),148.07103,-42.71949,587694,5269778,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692780,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-22,POINT (587697 5269767),148.07106,-42.71959,587697,5269767,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Fresh guano and egg fragments at entrance,
1692781,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-05,POINT (587700 5269797),148.0711,-42.71932,587700,5269797,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,medium chicks,
1692782,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587707 5269728),148.07119,-42.71994,587707,5269728,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692783,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587708 5269786),148.0712,-42.71942,587708,5269786,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692784,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-04,POINT (587711 5269788),148.07123,-42.7194,587711,5269788,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,3m North of boundary marker,
1692785,B76-00642,Eudyptula minor,,,little penguin,lpns,HBBP2-03,POINT (587711 5269788),148.07123,-42.7194,587711,5269788,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,2m N of boundary marker,
1692786,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587712 5269681),148.07126,-42.72037,587712,5269681,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692788,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-29,POINT (588042 5286448),148.07269,-42.56936,588042,5286448,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh Guano and Eggshell, large boulder at the base of escarpment",
1692789,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588063 5286440),148.07295,-42.56943,588063,5286440,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692792,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-28,POINT (588108 5286415),148.0735,-42.56965,588108,5286415,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Halfway up slope,
1692793,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588109 5286419),148.07351,-42.56961,588109,5286419,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692794,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-27,POINT (588126 5286409),148.07372,-42.5697,588126,5286409,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano and down, too deep to determine contents, nest is 2m along the coast from FCN11-26",
1692795,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-26,POINT (588127 5286410),148.07373,-42.56969,588127,5286410,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano and down, nest located at the base of the escarpment",
1692796,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-25,POINT (588128 5286405),148.07375,-42.56973,588128,5286405,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Eggshell present too deep to confirm contents other than present adult, halfway upslope above rhagodia",
1692798,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-24,POINT (588146 5286404),148.07397,-42.56974,588146,5286404,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"At the base of escarpment, fresh guano and down",
1692799,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-22,POINT (588146 5286383),148.07397,-42.56993,588146,5286383,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"At the top of escarpment, directly uphill from FCN11-21",
1692800,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-23,POINT (588150 5286394),148.07402,-42.56983,588150,5286394,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Almost at the top of escarpment North of Prominet Boulders,
1692801,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-21,POINT (588155 5286392),148.07408,-42.56985,588155,5286392,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,5m uphill from prominent boulders,
1692802,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588159 5286380),148.07413,-42.56996,588159,5286380,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692803,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-20,POINT (588159 5286372),148.07413,-42.57003,588159,5286372,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano and down, chamber not visible, nest in burrow at the top of escarpment",
1692804,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-19,POINT (588163 5286367),148.07418,-42.57007,588163,5286367,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, 2m directly uphill from FCN11-18",
1692805,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-15,POINT (588164 5286346),148.07419,-42.57026,588164,5286346,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, obvious burrow on flats at the top of escarpment.",
1692806,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-18,POINT (588165 5286371),148.0742,-42.57004,588165,5286371,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Midway upslope, whale rib outside entrance",
1692807,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588167 5286373),148.07423,-42.57002,588167,5286373,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692809,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-07,POINT (588605 5285992),148.07962,-42.5734,588605,5285992,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"2m N of FC11-05 at base of escarpment under large rocky outcrop, slightly lower altitude.",
1692810,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-06,POINT (588605 5285989),148.07962,-42.57343,588605,5285989,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Some guano but not fresh, at same altitude as FC11-05",
1692811,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588605 5285988),148.07962,-42.57343,588605,5285988,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692812,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-01,POINT (588605 5285959),148.07963,-42.5737,588605,5285959,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,Fresh guano and nest bowl,
1692813,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-16,POINT (588606 5286015),148.07963,-42.57319,588606,5286015,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,3m seaward of FC11-15At base of track - lower tier,
1692814,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588606 5286002),148.07963,-42.57331,588606,5286002,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692815,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-03,POINT (588606 5285978),148.07964,-42.57352,588606,5285978,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,at Base of cliff in crack 8m east of FC11-02,
1692816,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-19,POINT (588607 5286023),148.07964,-42.57312,588607,5286023,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"2m NE of FC11-183m N of FC11-17At seaward extent of tetregoniaDown in contents appears recent chick event, lots of fresh guano.",
1692817,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-14,POINT (588607 5286010),148.07964,-42.57324,588607,5286010,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"No recent use, 1m east of metal, at base of escarpment, some guano,not fresh",
1692818,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-13,POINT (588607 5286005),148.07964,-42.57328,588607,5286005,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chicks very large, 5m west of FC-04 (FC11-12) in large cavern, 5m south of metal",
1692819,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-05,POINT (588607 5285986),148.07965,-42.57345,588607,5285986,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chicks 3/4 grown, 3m north of crack feature, up high in rhagodiaOn cornice of upper tier",
1692820,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-04,POINT (588608 5285987),148.07966,-42.57344,588608,5285987,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Contents undetermined due to inaccessibility of chamber, fresh guano, crack is an easterley extension of same feature as FC11-03",
1692821,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-12,POINT (588610 5286005),148.07968,-42.57328,588610,5286005,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Adult present, full chamber not accessibleNo obvious signs fo chicks or egss, 4m NE of FC11-11, 5m seawrd from base of escarpment",
1692822,B76-00642,Eudyptula minor,,,little penguin,lpns,FC11-11,POINT (588613 5286004),148.07972,-42.57329,588613,5286004,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"5m north of FC11-08Base of escarpment, under large boulder, 2m north of run towards fC11-09 and FC11-10",
1692823,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588615 5285967),148.07975,-42.57362,588615,5285967,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692825,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588616 5285973),148.07976,-42.57357,588616,5285973,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692828,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-17,POINT (588167 5286361),148.07423,-42.57013,588167,5286361,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Nest is directly between whale jaws, down and fresh guano present, presume chicks have fledged",
1692829,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-16,POINT (588169 5286340),148.07426,-42.57032,588169,5286340,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Chicks fully fledged, 5m south of FCN11-15",
1692831,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-14,POINT (588184 5286331),148.07444,-42.57039,588184,5286331,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,3m north of FCN11-13,
1692833,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-11,POINT (588190 5286311),148.07452,-42.57057,588190,5286311,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Down, eggshell, fresh guano, 2m uphill of FC11-10",
1692834,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-10,POINT (588191 5286311),148.07453,-42.57057,588191,5286311,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"No eggs sighted but likely, 3m NW FC11-09",
1692835,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-12,POINT (588193 5286328),148.07455,-42.57042,588193,5286328,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Guano though not recent, eggshell present at front of nest, presume failed, chamber very deepWhere Rhagodia starts midway up escarpment",
1692836,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-13,POINT (588194 5286334),148.07456,-42.57037,588194,5286334,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"fresh guano, eggshell and down, 4m from top of escarpment in Rhagodia",
1692837,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-09,POINT (588194 5286306),148.07457,-42.57062,588194,5286306,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"fresh guano, nothing visible in chamber, very activeIn thicket of tetregonia, 3m below the top of the escarpment.",
1692838,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-08,POINT (588222 5286283),148.07491,-42.57082,588222,5286283,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Aon with Fresh guano, no signs of breeding attempt at base of escarpment below FC11-06",
1692840,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-07,POINT (588225 5286276),148.07495,-42.57088,588225,5286276,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,2m north of FC11-09,
1692841,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-06,POINT (588225 5286274),148.07495,-42.5709,588225,5286274,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Fresh guano, some down present and eggshell indicates breeding attempt, chamber visible, not occupied, under large boulder, 2m from the top of the escarpment.",
1692842,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588231 5286281),148.07502,-42.57084,588231,5286281,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692843,B76-00642,Eudyptula minor,,,little penguin,lpns,FCN11-04,POINT (588235 5286268),148.07507,-42.57096,588235,5286268,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"large boulder, almost top of escarpment, very deep",
1692844,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (588238 5286275),148.07511,-42.57089,588238,5286275,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692848,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588534 5269795),148.08128,-42.71925,588534,5269795,500,"500m inland NW of Calders Blowhole, Maria Iskand",Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692849,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588707 5269715),148.08341,-42.71995,588707,5269715,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Penguins present this far up granite slopes, not dense and may just be incidental",
1692850,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588784 5269651),148.08436,-42.72051,588784,5269651,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692851,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588787 5269653),148.08439,-42.72049,588787,5269653,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692852,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588808 5269600),148.08466,-42.72097,588808,5269600,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692853,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588824 5269554),148.08486,-42.72138,588824,5269554,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692854,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588833 5269623),148.08496,-42.72076,588833,5269623,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692855,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588849 5269669),148.08515,-42.72034,588849,5269669,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692856,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588873 5269606),148.08545,-42.72091,588873,5269606,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692857,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588878 5269705),148.08549,-42.72002,588878,5269705,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692858,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588907 5269784),148.08584,-42.7193,588907,5269784,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692859,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588913 5269736),148.08592,-42.71973,588913,5269736,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692860,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588937 5269746),148.08621,-42.71964,588937,5269746,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692861,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588962 5269705),148.08652,-42.72001,588962,5269705,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692862,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588987 5269643),148.08684,-42.72056,588987,5269643,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692863,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588989 5269696),148.08685,-42.72008,588989,5269696,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692864,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (588994 5269784),148.0869,-42.71929,588994,5269784,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692865,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (589016 5269731),148.08718,-42.71977,589016,5269731,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692866,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (589019 5269739),148.08721,-42.71969,589019,5269739,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692867,B76-00642,Eudyptula minor,,,little penguin,lpns,,POINT (589047 5269763),148.08755,-42.71947,589047,5269763,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692903,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_49,POINT (587062 5270127),148.06325,-42.71642,587062,5270127,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692904,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_60,POINT (587064 5270022),148.0633,-42.71737,587064,5270022,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692905,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_50,POINT (587067 5270114),148.06332,-42.71654,587067,5270114,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692906,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_47,POINT (587069 5270218),148.06333,-42.7156,587069,5270218,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692907,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_44,POINT (587070 5270289),148.06333,-42.71496,587070,5270289,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692908,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_46,POINT (587075 5270214),148.0634,-42.71564,587075,5270214,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692909,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_51,POINT (587074 5270097),148.06341,-42.71669,587074,5270097,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692910,B76-00642,Eudyptula minor,,,little penguin,lpns,0,POINT (587277 5285669),148.06349,-42.57646,587277,5285669,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692911,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_52,POINT (587083 5270080),148.06352,-42.71685,587083,5270080,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692912,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_45,POINT (587085 5270232),148.06352,-42.71548,587085,5270232,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692913,B76-00642,Eudyptula minor,,,little penguin,lpns,D11-14,POINT (587280 5285667),148.06353,-42.57648,587280,5285667,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted,"Eggshell at front entrance of nest, now loacted in cavity directly west of former nest site (as indiciated by tag). Bird sitting tight as if incubating, no chicks sighted.. ",
1692914,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_57,POINT (587084 5270029),148.06354,-42.7173,587084,5270029,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692915,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_58,POINT (587086 5270027),148.06356,-42.71732,587086,5270027,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692916,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_48,POINT (587088 5270144),148.06357,-42.71627,587088,5270144,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692917,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_54,POINT (587087 5270062),148.06357,-42.71701,587087,5270062,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692918,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_55,POINT (587087 5270054),148.06357,-42.71708,587087,5270054,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692919,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_56,POINT (587087 5270049),148.06357,-42.71712,587087,5270049,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692920,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_53,POINT (587089 5270078),148.06359,-42.71686,587089,5270078,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692921,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_84,POINT (587085 5269711),148.0636,-42.72017,587085,5269711,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
1692922,B76-00642,Eudyptula minor,,,little penguin,lpns,HBLE_59,POINT (587089 5270022),148.0636,-42.71737,587089,5270022,10,Maria Island,Staff DPIPWE (22436),30-Jun-2001,Decade,Nest,,Present,,Accepted, ,
